sensor_id,hour,n,avg_temp_raw,avg_temp_plausible
4,2004-03-02 11:00:00,59,23.26,23.26
4,2004-03-02 12:00:00,56,23.7,23.7
4,2004-03-02 13:00:00,60,23.85,23.85
4,2004-03-02 14:00:00,54,23.46,23.46
4,2004-03-02 15:00:00,71,23.04,23.04
4,2004-03-02 16:00:00,50,22.68,22.68
4,2004-03-02 17:00:00,66,21.73,21.73
4,2004-03-02 18:00:00,87,21.53,21.53
4,2004-03-02 19:00:00,75,21.45,21.45
4,2004-03-02 20:00:00,63,21.22,21.22
4,2004-03-02 21:00:00,65,20.96,20.96
4,2004-03-02 22:00:00,64,20.66,20.66
4,2004-03-02 23:00:00,71,20.42,20.42
4,2004-03-03 00:00:00,64,20.24,20.24
4,2004-03-03 01:00:00,59,20.01,20.01
4,2004-03-03 02:00:00,68,19.6,19.6
4,2004-03-03 03:00:00,77,19.26,19.26
4,2004-03-03 04:00:00,59,18.98,18.98
4,2004-03-03 05:00:00,68,18.83,18.83
4,2004-03-03 06:00:00,66,18.9,18.9
4,2004-03-03 07:00:00,60,23.6,23.6
4,2004-03-03 08:00:00,32,25.69,25.69
4,2004-03-03 09:00:00,39,25.28,25.28
4,2004-03-03 10:00:00,59,22.93,22.93
4,2004-03-03 11:00:00,63,21.93,21.93
4,2004-03-03 12:00:00,60,21.48,21.48
4,2004-03-03 13:00:00,53,23.66,23.66
4,2004-03-03 14:00:00,72,23.69,23.69
4,2004-03-03 15:00:00,80,23.82,23.82
4,2004-03-03 16:00:00,73,22.75,22.75
4,2004-03-03 17:00:00,71,22.97,22.97
4,2004-03-03 18:00:00,60,22.74,22.74
4,2004-03-03 19:00:00,65,22.3,22.3
4,2004-03-03 20:00:00,82,22.07,22.07
4,2004-03-03 21:00:00,64,21.99,21.99
4,2004-03-03 22:00:00,71,21.74,21.74
4,2004-03-03 23:00:00,82,21.42,21.42
4,2004-03-04 00:00:00,84,20.98,20.98
4,2004-03-04 01:00:00,73,20.38,20.38
4,2004-03-04 02:00:00,61,19.89,19.89
4,2004-03-04 03:00:00,57,19.53,19.53
4,2004-03-04 04:00:00,77,19.18,19.18
4,2004-03-04 05:00:00,78,18.98,18.98
4,2004-03-04 06:00:00,77,18.89,18.89
4,2004-03-04 07:00:00,51,23.66,23.66
4,2004-03-04 08:00:00,72,24.98,24.98
4,2004-03-04 09:00:00,73,25.82,25.82
4,2004-03-04 10:00:00,78,24.38,24.38
4,2004-03-04 11:00:00,80,23.47,23.47
4,2004-03-04 12:00:00,82,23.32,23.32
4,2004-03-04 13:00:00,79,23.44,23.44
4,2004-03-04 14:00:00,65,22.89,22.89
4,2004-03-04 15:00:00,81,22.22,22.22
4,2004-03-04 16:00:00,66,21.54,21.54
4,2004-03-04 17:00:00,69,21.57,21.57
4,2004-03-04 18:00:00,82,21.79,21.79
4,2004-03-04 19:00:00,80,21.79,21.79
4,2004-03-04 20:00:00,55,21.54,21.54
4,2004-03-04 21:00:00,69,21.28,21.28
4,2004-03-04 22:00:00,65,21.06,21.06
4,2004-03-04 23:00:00,65,20.86,20.86
4,2004-03-05 00:00:00,67,20.72,20.72
4,2004-03-05 01:00:00,58,20.45,20.45
4,2004-03-05 02:00:00,70,20.21,20.21
4,2004-03-05 03:00:00,79,19.97,19.97
4,2004-03-05 04:00:00,84,19.7,19.7
4,2004-03-05 05:00:00,67,19.52,19.52
4,2004-03-05 06:00:00,67,19.5,19.5
4,2004-03-05 07:00:00,61,24.24,24.24
4,2004-03-05 08:00:00,62,25.73,25.73
4,2004-03-05 09:00:00,61,23.27,23.27
4,2004-03-05 10:00:00,66,22.09,22.09
4,2004-03-05 11:00:00,70,21.84,21.84
4,2004-03-05 12:00:00,60,22.01,22.01
4,2004-03-05 13:00:00,61,22.52,22.52
4,2004-03-05 14:00:00,66,22.38,22.38
4,2004-03-05 15:00:00,80,22.16,22.16
4,2004-03-05 16:00:00,71,21.87,21.87
4,2004-03-05 17:00:00,77,21.78,21.78
4,2004-03-05 18:00:00,55,22.01,22.01
4,2004-03-05 19:00:00,64,21.83,21.83
4,2004-03-05 20:00:00,61,21.6,21.6
4,2004-03-05 21:00:00,55,21.37,21.37
4,2004-03-05 22:00:00,65,21.21,21.21
4,2004-03-05 23:00:00,62,21.05,21.05
4,2004-03-06 00:00:00,66,20.77,20.77
4,2004-03-06 01:00:00,45,20.46,20.46
4,2004-03-06 02:00:00,75,20.25,20.25
4,2004-03-06 03:00:00,49,20.14,20.14
4,2004-03-06 04:00:00,67,20.0,20.0
4,2004-03-06 05:00:00,63,19.86,19.86
4,2004-03-06 06:00:00,67,19.62,19.62
4,2004-03-06 07:00:00,46,19.69,19.69
4,2004-03-06 08:00:00,62,20.86,20.86
4,2004-03-06 09:00:00,58,22.42,22.42
4,2004-03-06 10:00:00,62,24.03,24.03
4,2004-03-06 11:00:00,60,25.05,25.05
4,2004-03-06 12:00:00,57,25.77,25.77
4,2004-03-06 13:00:00,65,26.11,26.11
4,2004-03-06 14:00:00,64,25.95,25.95
4,2004-03-06 15:00:00,64,25.87,25.87
4,2004-03-06 16:00:00,62,25.08,25.08
4,2004-03-06 17:00:00,55,24.39,24.39
4,2004-03-06 18:00:00,59,23.53,23.53
4,2004-03-06 19:00:00,45,23.0,23.0
4,2004-03-06 20:00:00,51,22.62,22.62
4,2004-03-06 21:00:00,62,22.32,22.32
4,2004-03-06 22:00:00,81,22.06,22.06
4,2004-03-06 23:00:00,70,21.74,21.74
4,2004-03-07 00:00:00,70,21.5,21.5
4,2004-03-07 01:00:00,61,21.25,21.25
4,2004-03-07 02:00:00,54,20.98,20.98
4,2004-03-07 03:00:00,57,20.81,20.81
4,2004-03-07 04:00:00,58,20.63,20.63
4,2004-03-07 05:00:00,51,20.43,20.43
4,2004-03-07 06:00:00,56,20.25,20.25
4,2004-03-07 07:00:00,51,20.45,20.45
4,2004-03-07 08:00:00,55,21.67,21.67
4,2004-03-07 09:00:00,68,23.51,23.51
4,2004-03-07 10:00:00,62,24.83,24.83
4,2004-03-07 11:00:00,53,25.91,25.91
4,2004-03-07 12:00:00,62,26.64,26.64
4,2004-03-07 13:00:00,67,27.41,27.41
4,2004-03-07 14:00:00,60,27.5,27.5
4,2004-03-07 15:00:00,62,27.3,27.3
4,2004-03-07 16:00:00,60,26.87,26.87
4,2004-03-07 17:00:00,79,26.02,26.02
4,2004-03-07 18:00:00,85,25.03,25.03
4,2004-03-07 19:00:00,92,24.2,24.2
4,2004-03-07 20:00:00,94,23.74,23.74
4,2004-03-07 21:00:00,92,23.4,23.4
4,2004-03-07 22:00:00,94,23.18,23.18
4,2004-03-07 23:00:00,88,22.98,22.98
4,2004-03-08 00:00:00,92,22.74,22.74
4,2004-03-08 01:00:00,87,22.5,22.5
4,2004-03-08 02:00:00,98,22.29,22.29
4,2004-03-08 03:00:00,89,22.08,22.08
4,2004-03-08 04:00:00,97,21.89,21.89
4,2004-03-08 05:00:00,96,21.74,21.74
4,2004-03-08 06:00:00,96,21.66,21.66
4,2004-03-08 07:00:00,89,24.74,24.74
4,2004-03-08 08:00:00,97,22.88,22.88
4,2004-03-08 09:00:00,82,23.62,23.62
4,2004-03-08 10:00:00,68,21.77,21.77
4,2004-03-08 11:00:00,66,21.69,21.69
4,2004-03-08 12:00:00,70,21.73,21.73
4,2004-03-08 13:00:00,71,21.81,21.81
4,2004-03-08 14:00:00,64,21.94,21.94
4,2004-03-08 15:00:00,75,21.76,21.76
4,2004-03-08 16:00:00,74,21.95,21.95
4,2004-03-08 17:00:00,78,22.14,22.14
4,2004-03-08 18:00:00,67,23.49,23.49
4,2004-03-08 19:00:00,82,24.02,24.02
4,2004-03-08 20:00:00,71,23.94,23.94
4,2004-03-08 21:00:00,77,23.65,23.65
4,2004-03-08 22:00:00,67,23.42,23.42
4,2004-03-08 23:00:00,73,23.18,23.18
4,2004-03-09 00:00:00,52,22.96,22.96
4,2004-03-09 01:00:00,66,22.7,22.7
4,2004-03-09 02:00:00,82,22.38,22.38
4,2004-03-09 03:00:00,88,22.1,22.1
4,2004-03-09 04:00:00,75,21.84,21.84
4,2004-03-09 05:00:00,65,21.68,21.68
4,2004-03-09 06:00:00,71,21.62,21.62
4,2004-03-09 07:00:00,65,24.99,24.99
4,2004-03-09 08:00:00,63,24.45,24.45
4,2004-03-09 09:00:00,69,22.33,22.33
4,2004-03-09 10:00:00,73,22.15,22.15
4,2004-03-09 11:00:00,83,21.99,21.99
4,2004-03-09 12:00:00,67,21.63,21.63
4,2004-03-09 13:00:00,85,22.58,22.58
4,2004-03-09 14:00:00,76,21.87,21.87
4,2004-03-09 15:00:00,78,22.0,22.0
4,2004-03-09 16:00:00,84,22.22,22.22
4,2004-03-09 17:00:00,82,22.12,22.12
4,2004-03-09 18:00:00,96,22.54,22.54
4,2004-03-09 19:00:00,99,22.81,22.81
4,2004-03-09 20:00:00,108,22.79,22.79
4,2004-03-09 21:00:00,105,22.62,22.62
4,2004-03-09 22:00:00,102,22.56,22.56
4,2004-03-09 23:00:00,101,22.49,22.49
4,2004-03-10 00:00:00,109,22.4,22.4
4,2004-03-10 01:00:00,104,22.14,22.14
4,2004-03-10 02:00:00,101,21.85,21.85
4,2004-03-10 03:00:00,108,21.78,21.78
4,2004-03-10 04:00:00,106,21.67,21.67
4,2004-03-10 05:00:00,101,21.59,21.59
4,2004-03-10 06:00:00,98,21.61,21.61
4,2004-03-10 07:00:00,103,24.95,24.95
4,2004-03-10 08:00:00,99,24.76,24.76
4,2004-03-10 09:00:00,10,23.9,23.9
4,2004-03-11 09:00:00,52,22.71,22.71
4,2004-03-11 10:00:00,118,22.38,22.38
4,2004-03-11 11:00:00,117,22.13,22.13
4,2004-03-11 12:00:00,116,22.34,22.34
4,2004-03-11 13:00:00,115,22.36,22.36
4,2004-03-11 14:00:00,116,22.39,22.39
4,2004-03-11 15:00:00,117,22.47,22.47
4,2004-03-11 16:00:00,114,22.14,22.14
4,2004-03-11 17:00:00,72,22.23,22.23
4,2004-03-11 18:00:00,59,22.62,22.62
4,2004-03-11 19:00:00,67,22.87,22.87
4,2004-03-11 20:00:00,66,22.73,22.73
4,2004-03-11 21:00:00,56,22.59,22.59
4,2004-03-11 22:00:00,75,22.35,22.35
4,2004-03-11 23:00:00,56,22.07,22.07
4,2004-03-12 00:00:00,61,21.63,21.63
4,2004-03-12 01:00:00,63,21.29,21.29
4,2004-03-12 02:00:00,49,20.98,20.98
4,2004-03-12 03:00:00,61,20.74,20.74
4,2004-03-12 04:00:00,55,20.51,20.51
4,2004-03-12 05:00:00,64,20.25,20.25
4,2004-03-12 06:00:00,65,20.18,20.18
4,2004-03-12 07:00:00,71,21.85,21.85
4,2004-03-12 08:00:00,63,21.96,21.96
4,2004-03-12 09:00:00,54,22.49,22.49
4,2004-03-12 10:00:00,51,23.09,23.09
4,2004-03-12 11:00:00,71,23.16,23.16
4,2004-03-12 12:00:00,80,22.43,22.43
4,2004-03-12 13:00:00,71,22.25,22.25
4,2004-03-12 14:00:00,70,22.36,22.36
4,2004-03-12 15:00:00,71,22.78,22.78
4,2004-03-12 16:00:00,66,22.82,22.82
4,2004-03-12 17:00:00,64,22.19,22.19
4,2004-03-12 18:00:00,49,22.29,22.29
4,2004-03-12 19:00:00,45,22.24,22.24
4,2004-03-12 20:00:00,64,22.0,22.0
4,2004-03-12 21:00:00,65,21.77,21.77
4,2004-03-12 22:00:00,77,21.54,21.54
4,2004-03-12 23:00:00,79,21.31,21.31
4,2004-03-13 00:00:00,84,21.1,21.1
4,2004-03-13 01:00:00,72,20.92,20.92
4,2004-03-13 02:00:00,61,20.8,20.8
4,2004-03-13 03:00:00,53,20.67,20.67
4,2004-03-13 04:00:00,47,20.54,20.54
4,2004-03-13 05:00:00,48,20.39,20.39
4,2004-03-13 06:00:00,72,20.31,20.31
4,2004-03-13 07:00:00,73,20.81,20.81
4,2004-03-13 08:00:00,70,22.3,22.3
4,2004-03-13 09:00:00,68,24.38,24.38
4,2004-03-13 10:00:00,51,26.08,26.08
4,2004-03-13 11:00:00,70,26.94,26.94
4,2004-03-13 12:00:00,84,27.58,27.58
4,2004-03-13 13:00:00,64,27.79,27.79
4,2004-03-13 14:00:00,68,27.58,27.58
4,2004-03-13 15:00:00,69,27.11,27.11
4,2004-03-13 16:00:00,67,26.48,26.48
4,2004-03-13 17:00:00,82,25.4,25.4
4,2004-03-13 18:00:00,64,24.25,24.25
4,2004-03-13 19:00:00,64,23.47,23.47
4,2004-03-13 20:00:00,65,22.89,22.89
4,2004-03-13 21:00:00,68,22.47,22.47
4,2004-03-13 22:00:00,56,22.12,22.12
4,2004-03-13 23:00:00,58,21.84,21.84
4,2004-03-14 00:00:00,68,21.55,21.55
4,2004-03-14 01:00:00,58,21.33,21.33
4,2004-03-14 02:00:00,50,21.1,21.1
4,2004-03-14 03:00:00,50,20.86,20.86
4,2004-03-14 04:00:00,52,20.65,20.65
4,2004-03-14 05:00:00,64,20.43,20.43
4,2004-03-14 06:00:00,54,20.21,20.21
4,2004-03-14 07:00:00,68,20.44,20.44
4,2004-03-14 08:00:00,61,21.81,21.81
4,2004-03-14 09:00:00,73,23.64,23.64
4,2004-03-14 10:00:00,64,25.05,25.05
4,2004-03-14 11:00:00,59,26.19,26.19
4,2004-03-14 12:00:00,68,27.09,27.09
4,2004-03-14 13:00:00,67,27.64,27.64
4,2004-03-14 14:00:00,60,27.69,27.69
4,2004-03-14 15:00:00,53,27.48,27.48
4,2004-03-14 16:00:00,67,26.72,26.72
4,2004-03-14 17:00:00,102,21.1,21.1
4,2004-03-14 18:00:00,103,22.37,22.37
4,2004-03-14 19:00:00,62,23.19,23.19
4,2004-03-14 20:00:00,67,23.69,23.69
4,2004-03-14 21:00:00,56,23.81,23.81
4,2004-03-14 22:00:00,57,23.14,23.14
4,2004-03-14 23:00:00,60,21.64,21.64
4,2004-03-15 00:00:00,62,21.57,21.57
4,2004-03-15 01:00:00,56,21.45,21.45
4,2004-03-15 02:00:00,60,21.39,21.39
4,2004-03-15 03:00:00,66,21.31,21.31
4,2004-03-15 04:00:00,61,21.21,21.21
4,2004-03-15 05:00:00,73,21.14,21.14
4,2004-03-15 06:00:00,62,21.14,21.14
4,2004-03-15 07:00:00,60,24.61,24.61
4,2004-03-15 08:00:00,70,25.09,25.09
4,2004-03-15 09:00:00,54,23.08,23.08
4,2004-03-15 10:00:00,58,21.87,21.87
4,2004-03-15 11:00:00,58,22.26,22.26
4,2004-03-15 12:00:00,66,21.85,21.85
4,2004-03-15 13:00:00,54,21.84,21.84
4,2004-03-15 14:00:00,53,21.72,21.72
4,2004-03-15 15:00:00,50,22.37,22.37
4,2004-03-15 16:00:00,1,24.81,24.81
4,2004-03-16 11:00:00,62,21.75,21.75
4,2004-03-16 12:00:00,63,21.82,21.82
4,2004-03-16 13:00:00,66,21.85,21.85
4,2004-03-16 14:00:00,65,21.86,21.86
4,2004-03-16 15:00:00,68,21.84,21.84
4,2004-03-16 16:00:00,66,21.25,22.17
4,2004-03-16 17:00:00,68,22.61,22.61
4,2004-03-16 18:00:00,72,23.1,23.1
4,2004-03-16 19:00:00,66,23.7,23.7
4,2004-03-16 20:00:00,57,23.76,23.76
4,2004-03-16 21:00:00,55,23.68,23.68
4,2004-03-16 22:00:00,68,23.58,23.58
4,2004-03-16 23:00:00,65,23.48,23.48
4,2004-03-17 00:00:00,63,23.37,23.37
4,2004-03-17 01:00:00,62,23.25,23.25
4,2004-03-17 02:00:00,58,22.91,22.91
4,2004-03-17 03:00:00,70,22.58,22.58
4,2004-03-17 04:00:00,70,22.29,22.29
4,2004-03-17 05:00:00,69,22.11,22.11
4,2004-03-17 06:00:00,75,21.99,21.99
4,2004-03-17 07:00:00,55,21.66,21.66
4,2004-03-17 08:00:00,57,21.49,21.49
4,2004-03-17 09:00:00,62,21.97,21.97
4,2004-03-17 10:00:00,71,22.48,22.48
4,2004-03-17 11:00:00,67,22.03,22.03
4,2004-03-17 12:00:00,63,21.6,21.6
4,2004-03-17 13:00:00,60,21.88,21.88
4,2004-03-17 14:00:00,75,22.08,22.08
4,2004-03-17 15:00:00,75,21.94,21.94
4,2004-03-17 16:00:00,49,22.19,22.19
4,2004-03-17 17:00:00,49,22.34,22.34
4,2004-03-17 18:00:00,60,22.73,22.73
4,2004-03-17 19:00:00,54,23.19,23.19
4,2004-03-17 20:00:00,74,23.13,23.13
4,2004-03-17 21:00:00,66,22.92,22.92
4,2004-03-17 22:00:00,65,22.65,22.65
4,2004-03-17 23:00:00,61,22.37,22.37
4,2004-03-18 00:00:00,59,22.13,22.13
4,2004-03-18 01:00:00,63,21.83,21.83
4,2004-03-18 02:00:00,64,21.54,21.54
4,2004-03-18 03:00:00,63,21.29,21.29
4,2004-03-18 04:00:00,61,21.12,21.12
4,2004-03-18 05:00:00,62,20.9,20.9
4,2004-03-18 06:00:00,71,20.78,20.78
4,2004-03-18 07:00:00,30,20.64,20.64
4,2004-03-18 08:00:00,13,20.53,20.53
4,2004-03-18 09:00:00,14,20.93,20.93
4,2004-03-18 10:00:00,20,21.78,21.78
4,2004-03-18 11:00:00,8,22.02,22.02
4,2004-03-18 12:00:00,21,22.55,22.55
4,2004-03-18 13:00:00,14,22.57,22.57
4,2004-03-18 14:00:00,22,22.16,22.16
4,2004-03-18 15:00:00,24,22.32,22.32
4,2004-03-18 16:00:00,28,22.3,22.3
4,2004-03-18 17:00:00,69,21.74,21.74
4,2004-03-18 18:00:00,61,21.92,21.92
4,2004-03-18 19:00:00,66,22.1,22.1
4,2004-03-18 20:00:00,62,21.93,21.93
4,2004-03-18 21:00:00,62,21.74,21.74
4,2004-03-18 22:00:00,70,21.5,21.5
4,2004-03-18 23:00:00,65,21.25,21.25
4,2004-03-19 00:00:00,64,21.0,21.0
4,2004-03-19 01:00:00,61,20.75,20.75
4,2004-03-19 02:00:00,63,20.41,20.41
4,2004-03-19 03:00:00,48,20.07,20.07
4,2004-03-19 04:00:00,56,19.8,19.8
4,2004-03-19 05:00:00,54,19.67,19.67
4,2004-03-19 06:00:00,53,19.57,19.57
4,2004-03-19 07:00:00,51,19.76,19.76
4,2004-03-19 08:00:00,53,20.29,20.29
4,2004-03-19 09:00:00,60,20.48,20.48
4,2004-03-19 10:00:00,49,22.54,22.54
4,2004-03-19 11:00:00,53,23.39,23.39
4,2004-03-19 12:00:00,51,22.8,22.8
4,2004-03-19 13:00:00,50,22.76,22.76
4,2004-03-19 14:00:00,63,22.71,22.71
4,2004-03-19 15:00:00,81,22.34,22.34
4,2004-03-19 16:00:00,56,22.47,22.47
4,2004-03-19 17:00:00,57,22.39,22.39
4,2004-03-19 18:00:00,27,22.6,22.6
4,2004-03-19 19:00:00,49,22.47,22.47
4,2004-03-19 20:00:00,49,22.27,22.27
4,2004-03-19 21:00:00,61,22.06,22.06
4,2004-03-19 22:00:00,44,21.88,21.88
4,2004-03-19 23:00:00,47,21.77,21.77
4,2004-03-20 00:00:00,63,21.66,21.66
4,2004-03-20 01:00:00,61,21.55,21.55
4,2004-03-20 02:00:00,43,21.48,21.48
4,2004-03-20 03:00:00,32,21.45,21.45
4,2004-03-20 04:00:00,44,21.45,21.45
4,2004-03-20 05:00:00,49,21.52,21.52
4,2004-03-20 06:00:00,42,21.66,21.66
4,2004-03-20 07:00:00,46,22.22,22.22
4,2004-03-20 08:00:00,54,23.55,23.55
4,2004-03-20 09:00:00,66,25.24,25.24
4,2004-03-20 10:00:00,50,26.44,26.44
4,2004-03-20 11:00:00,53,27.23,27.23
4,2004-03-20 12:00:00,41,27.95,27.95
4,2004-03-20 13:00:00,58,28.33,28.33
4,2004-03-20 14:00:00,48,28.25,28.25
4,2004-03-20 15:00:00,63,27.84,27.84
4,2004-03-20 16:00:00,65,27.03,27.03
4,2004-03-20 17:00:00,52,26.14,26.14
4,2004-03-20 18:00:00,59,25.6,25.6
4,2004-03-20 19:00:00,56,25.52,25.52
4,2004-03-20 20:00:00,52,25.65,25.65
4,2004-03-20 21:00:00,56,26.09,26.09
4,2004-03-20 22:00:00,50,26.78,26.78
4,2004-03-20 23:00:00,52,27.68,27.68
4,2004-03-21 00:00:00,55,28.8,28.8
4,2004-03-21 01:00:00,54,30.32,30.32
4,2004-03-21 02:00:00,46,32.11,32.11
4,2004-03-21 03:00:00,58,34.27,34.27
4,2004-03-21 04:00:00,53,36.7,36.7
4,2004-03-21 05:00:00,45,39.76,39.76
4,2004-03-21 06:00:00,40,42.77,42.77
4,2004-03-21 07:00:00,57,47.06,46.82
4,2004-03-21 08:00:00,57,51.51,49.5
4,2004-03-21 09:00:00,49,56.02,
4,2004-03-21 10:00:00,46,60.34,
4,2004-03-21 11:00:00,51,61.05,
4,2004-03-21 12:00:00,52,57.68,
4,2004-03-21 13:00:00,52,57.04,
4,2004-03-21 14:00:00,64,57.59,
4,2004-03-21 15:00:00,40,60.74,
4,2004-03-21 16:00:00,46,65.52,
4,2004-03-21 17:00:00,25,72.63,
4,2004-03-21 18:00:00,53,81.21,
4,2004-03-21 19:00:00,34,90.5,
4,2004-03-21 20:00:00,41,100.66,
4,2004-03-21 21:00:00,30,110.96,
4,2004-03-21 22:00:00,24,120.8,
4,2004-03-21 23:00:00,29,122.15,
4,2004-03-22 00:00:00,41,122.15,
4,2004-03-22 01:00:00,36,122.15,
4,2004-03-22 02:00:00,29,122.15,
4,2004-03-22 03:00:00,31,122.15,
4,2004-03-22 04:00:00,29,122.15,
4,2004-03-22 05:00:00,30,122.15,
4,2004-03-22 06:00:00,42,122.15,
4,2004-03-22 07:00:00,35,122.15,
4,2004-03-22 08:00:00,36,122.15,
4,2004-03-22 09:00:00,27,122.15,
4,2004-03-22 10:00:00,17,122.15,
4,2004-03-22 11:00:00,19,122.15,
4,2004-03-22 12:00:00,21,122.15,
4,2004-03-22 13:00:00,20,122.15,
4,2004-03-22 14:00:00,22,122.15,
4,2004-03-22 15:00:00,21,122.15,
4,2004-03-22 16:00:00,8,122.15,
4,2004-03-22 17:00:00,23,122.15,
4,2004-03-22 18:00:00,28,122.15,
4,2004-03-22 19:00:00,26,122.15,
4,2004-03-22 20:00:00,29,122.15,
4,2004-03-22 21:00:00,22,122.15,
4,2004-03-22 22:00:00,21,122.15,
4,2004-03-22 23:00:00,18,122.15,
4,2004-03-23 00:00:00,26,122.15,
4,2004-03-23 01:00:00,55,122.15,
4,2004-03-23 02:00:00,49,122.15,
4,2004-03-23 03:00:00,59,122.15,
4,2004-03-23 04:00:00,75,122.15,
4,2004-03-23 05:00:00,71,122.15,
4,2004-03-23 06:00:00,55,122.15,
4,2004-03-23 07:00:00,64,122.15,
4,2004-03-23 08:00:00,63,122.15,
4,2004-03-23 09:00:00,50,122.15,
4,2004-03-23 10:00:00,70,122.15,
4,2004-03-23 11:00:00,62,122.15,
4,2004-03-23 12:00:00,56,122.15,
4,2004-03-23 13:00:00,67,122.15,
4,2004-03-23 14:00:00,85,122.15,
4,2004-03-23 15:00:00,86,122.15,
4,2004-03-23 16:00:00,83,122.15,
4,2004-03-23 17:00:00,83,122.15,
4,2004-03-23 18:00:00,95,122.15,
4,2004-03-23 19:00:00,97,122.15,
4,2004-03-23 20:00:00,96,122.15,
4,2004-03-23 21:00:00,101,122.15,
4,2004-03-23 22:00:00,93,122.15,
4,2004-03-23 23:00:00,105,122.15,
4,2004-03-24 00:00:00,92,122.15,
4,2004-03-24 01:00:00,55,122.15,
4,2004-03-24 02:00:00,15,122.15,
4,2004-03-24 03:00:00,11,122.15,
4,2004-03-24 04:00:00,18,122.15,
4,2004-03-24 05:00:00,15,122.15,
4,2004-03-24 06:00:00,6,122.15,
4,2004-03-24 07:00:00,11,122.15,
4,2004-03-24 08:00:00,14,122.15,
4,2004-03-24 09:00:00,43,122.15,
4,2004-03-24 10:00:00,61,122.15,
4,2004-03-24 11:00:00,56,122.15,
4,2004-03-24 12:00:00,53,122.15,
4,2004-03-24 13:00:00,40,122.15,
4,2004-03-24 14:00:00,41,122.15,
4,2004-03-24 15:00:00,48,122.15,
4,2004-03-24 16:00:00,50,122.15,
4,2004-03-24 17:00:00,32,122.15,
4,2004-03-24 18:00:00,48,122.15,
4,2004-03-24 19:00:00,46,122.15,
4,2004-03-24 20:00:00,62,122.15,
4,2004-03-24 21:00:00,43,122.15,
4,2004-03-24 22:00:00,44,122.15,
4,2004-03-24 23:00:00,38,122.15,
4,2004-03-25 00:00:00,43,122.15,
4,2004-03-25 01:00:00,49,122.15,
4,2004-03-25 02:00:00,42,122.15,
4,2004-03-25 03:00:00,35,122.15,
4,2004-03-25 04:00:00,29,122.15,
4,2004-03-25 05:00:00,39,122.15,
4,2004-03-25 06:00:00,33,122.15,
4,2004-03-25 07:00:00,39,122.15,
4,2004-03-25 08:00:00,35,122.15,
4,2004-03-25 09:00:00,31,122.15,
4,2004-03-25 10:00:00,31,122.15,
4,2004-03-25 11:00:00,76,122.15,
4,2004-03-25 12:00:00,42,122.15,
4,2004-03-25 13:00:00,52,122.15,
4,2004-03-25 14:00:00,41,122.15,
4,2004-03-25 15:00:00,42,122.15,
4,2004-03-25 16:00:00,27,122.15,
4,2004-03-25 17:00:00,43,122.15,
4,2004-03-25 18:00:00,62,122.15,
4,2004-03-25 19:00:00,66,122.15,
4,2004-03-25 20:00:00,68,122.15,
4,2004-03-25 21:00:00,66,122.15,
4,2004-03-25 22:00:00,52,122.15,
4,2004-03-25 23:00:00,55,122.15,
4,2004-03-26 00:00:00,53,122.15,
4,2004-03-26 01:00:00,61,122.15,
4,2004-03-26 02:00:00,54,122.15,
4,2004-03-26 03:00:00,58,122.15,
4,2004-03-26 04:00:00,42,122.15,
4,2004-03-26 05:00:00,55,122.15,
4,2004-03-26 06:00:00,50,122.15,
4,2004-03-26 07:00:00,52,122.15,
4,2004-03-26 08:00:00,45,122.15,
4,2004-03-26 09:00:00,40,122.15,
4,2004-03-26 10:00:00,54,122.15,
4,2004-03-26 11:00:00,49,122.15,
4,2004-03-26 12:00:00,44,122.15,
4,2004-03-26 13:00:00,37,122.15,
4,2004-03-26 14:00:00,47,122.15,
4,2004-03-26 15:00:00,42,122.15,
4,2004-03-26 16:00:00,41,122.15,
4,2004-03-26 17:00:00,50,122.15,
4,2004-03-26 18:00:00,64,122.15,
4,2004-03-26 19:00:00,56,122.15,
4,2004-03-26 20:00:00,52,122.15,
4,2004-03-26 21:00:00,46,122.15,
4,2004-03-26 22:00:00,65,122.15,
4,2004-03-26 23:00:00,46,122.15,
4,2004-03-27 00:00:00,55,122.15,
4,2004-03-27 01:00:00,46,122.15,
4,2004-03-27 02:00:00,40,122.15,
4,2004-03-27 03:00:00,49,122.15,
4,2004-03-27 04:00:00,37,122.15,
4,2004-03-27 05:00:00,39,122.15,
4,2004-03-27 06:00:00,51,122.15,
4,2004-03-27 07:00:00,51,122.15,
4,2004-03-27 08:00:00,37,122.15,
4,2004-03-27 09:00:00,17,122.15,
4,2004-03-27 10:00:00,22,122.15,
4,2004-03-27 11:00:00,54,122.15,
4,2004-03-27 12:00:00,43,122.15,
4,2004-03-27 13:00:00,50,122.15,
4,2004-03-27 14:00:00,50,122.15,
4,2004-03-27 15:00:00,41,122.15,
4,2004-03-27 16:00:00,52,122.15,
4,2004-03-27 17:00:00,51,122.15,
4,2004-03-27 18:00:00,49,122.15,
4,2004-03-27 19:00:00,54,122.15,
4,2004-03-27 20:00:00,55,122.15,
4,2004-03-27 21:00:00,51,122.15,
4,2004-03-27 22:00:00,57,122.15,
4,2004-03-27 23:00:00,59,122.15,
4,2004-03-28 00:00:00,52,122.15,
4,2004-03-28 01:00:00,59,122.15,
4,2004-03-28 02:00:00,48,122.15,
4,2004-03-28 03:00:00,46,122.15,
4,2004-03-28 04:00:00,42,122.15,
4,2004-03-28 05:00:00,57,122.15,
