sensor_id,ts,voltage,voltage_1h_avg,n_in_window
1,2004-02-28 11:28:47.345717,2.74963,2.7401,49
1,2004-02-28 11:30:19.044853,2.73696,2.7405,47
1,2004-02-28 11:31:46.902787,2.73696,2.7404,48
1,2004-02-28 11:33:16.920873,2.74963,2.7407,48
1,2004-02-28 11:34:17.583010,2.74963,2.7408,49
1,2004-02-28 11:34:48.111486,2.73696,2.7408,50
1,2004-02-28 11:35:17.206889,2.74963,2.7409,51
1,2004-02-28 11:36:18.822497,2.74963,2.7413,50
1,2004-02-28 11:37:16.946634,2.74963,2.7414,51
1,2004-02-28 11:38:48.862273,2.74963,2.742,48
1,2004-02-28 11:39:18.073386,2.73696,2.7419,49
1,2004-02-28 11:40:48.206488,2.73696,2.7419,49
1,2004-02-28 11:41:17.165271,2.74963,2.7424,49
1,2004-02-28 11:41:48.137578,2.73696,2.7423,50
1,2004-02-28 11:42:18.411957,2.73696,2.7422,51
1,2004-02-28 11:43:16.955667,2.74963,2.7424,51
1,2004-02-28 11:43:47.597657,2.74963,2.7426,52
1,2004-02-28 11:45:47.060956,2.74963,2.7427,53
1,2004-02-28 11:46:18.248178,2.74963,2.7431,52
1,2004-02-28 11:47:18.022372,2.74963,2.7432,53
1,2004-02-28 11:47:48.250759,2.74963,2.7433,54
1,2004-02-28 11:48:17.901725,2.74963,2.7434,55
1,2004-02-28 11:48:47.938260,2.73696,2.7433,56
1,2004-02-28 11:49:18.163883,2.74963,2.7434,57
1,2004-02-28 11:52:48.815376,2.74963,2.7437,56
1,2004-02-28 11:53:18.616557,2.74963,2.7437,56
1,2004-02-28 11:54:49.607172,2.74963,2.744,56
1,2004-02-28 11:55:17.750518,2.74963,2.7441,57
1,2004-02-28 11:55:48.049752,2.74963,2.7443,57
1,2004-02-28 11:56:47.531879,2.74963,2.7444,58
1,2004-02-28 11:57:17.068691,2.74963,2.7445,59
1,2004-02-28 11:57:49.681532,2.74963,2.7447,59
1,2004-02-28 11:58:49.116534,2.74963,2.7449,59
1,2004-02-28 11:59:47.453648,2.74963,2.745,60
1,2004-02-28 12:00:48.149206,2.74963,2.7451,61
1,2004-02-28 12:01:18.271862,2.74963,2.7453,61
1,2004-02-28 12:01:47.419680,2.74963,2.7453,62
1,2004-02-28 12:02:17.185462,2.73696,2.7452,63
1,2004-02-28 12:04:17.824538,2.74963,2.7453,61
1,2004-02-28 12:04:47.275493,2.74963,2.7453,62
1,2004-02-28 12:05:17.254461,2.73696,2.7453,62
1,2004-02-28 12:06:47.914489,2.74963,2.7453,62
1,2004-02-28 12:07:16.992831,2.74963,2.7454,63
1,2004-02-28 12:08:47.156317,2.74963,2.7457,62
1,2004-02-28 12:09:19.151508,2.74963,2.746,62
1,2004-02-28 12:09:48.149859,2.74963,2.746,62
1,2004-02-28 12:10:17.818704,2.73696,2.7458,63
1,2004-02-28 12:10:46.996919,2.73696,2.7458,63
1,2004-02-28 12:11:18.298955,2.73696,2.7457,62
1,2004-02-28 12:12:17.379536,2.74963,2.7458,63
1,2004-02-28 12:13:47.091304,2.74963,2.7458,63
1,2004-02-28 12:15:17.736516,2.73696,2.7456,63
1,2004-02-28 12:16:18.210171,2.74963,2.7458,63
1,2004-02-28 12:16:47.253244,2.74963,2.7458,63
1,2004-02-28 12:19:47.671590,2.74963,2.746,59
1,2004-02-28 12:21:17.445501,2.74963,2.746,60
1,2004-02-28 12:22:18.001446,2.74963,2.7461,61
1,2004-02-28 12:22:48.622579,2.73696,2.7461,61
1,2004-02-28 12:23:48.894551,2.74963,2.7462,62
1,2004-02-28 12:25:17.843781,2.74963,2.7463,61
1,2004-02-28 12:26:48.150993,2.74963,2.7464,62
1,2004-02-28 12:27:19.076281,2.74963,2.7466,62
1,2004-02-28 12:27:49.932887,2.74963,2.7466,63
1,2004-02-28 12:28:17.926642,2.74963,2.7467,64
1,2004-02-28 12:29:18.463576,2.74963,2.7467,64
1,2004-02-28 12:30:47.205068,2.73696,2.7467,64
1,2004-02-28 12:32:19.372425,2.74963,2.7469,64
1,2004-02-28 12:33:17.194723,2.74963,2.7469,64
1,2004-02-28 12:33:48.030288,2.74963,2.7469,65
1,2004-02-28 12:34:18.118730,2.74963,2.7469,65
1,2004-02-28 12:35:16.939290,2.74963,2.7471,65
1,2004-02-28 12:35:47.271780,2.74963,2.7471,65
1,2004-02-28 12:36:18.577469,2.74963,2.7471,66
1,2004-02-28 12:36:47.645108,2.74963,2.7471,66
1,2004-02-28 12:37:17.241711,2.73696,2.7469,66
1,2004-02-28 12:37:48.224923,2.74963,2.747,67
1,2004-02-28 12:39:17.196771,2.74963,2.747,67
1,2004-02-28 12:40:19.510057,2.74963,2.7472,67
1,2004-02-28 12:40:48.929411,2.74963,2.7474,67
1,2004-02-28 12:41:18.130483,2.74963,2.7474,67
1,2004-02-28 12:42:18.292465,2.74963,2.7475,67
1,2004-02-28 12:43:47.512425,2.74963,2.7477,66
1,2004-02-28 12:44:49.097620,2.73696,2.7475,66
1,2004-02-28 12:45:48.619772,2.74963,2.7475,66
1,2004-02-28 12:46:18.725862,2.74963,2.7475,66
1,2004-02-28 12:47:17.460794,2.74963,2.7475,67
1,2004-02-28 12:47:49.142942,2.74963,2.7475,66
1,2004-02-28 12:49:18.506873,2.74963,2.7477,64
1,2004-02-28 12:49:48.093607,2.74963,2.7477,65
1,2004-02-28 12:50:17.681472,2.74963,2.7477,66
1,2004-02-28 12:50:48.044101,2.74963,2.7477,67
1,2004-02-28 12:51:18.685409,2.74963,2.7478,68
1,2004-02-28 12:54:48.363321,2.74963,2.7477,67
1,2004-02-28 12:55:17.709130,2.74963,2.7477,67
1,2004-02-28 12:56:18.871377,2.74963,2.7477,66
1,2004-02-28 12:59:17.582757,2.74963,2.7476,63
1,2004-02-28 13:00:17.649337,2.74963,2.7476,63
1,2004-02-28 13:02:18.796206,2.73696,2.7475,60
1,2004-02-28 13:05:48.590669,2.74963,2.7477,58
1,2004-02-28 13:06:17.791670,2.74963,2.7477,59
1,2004-02-28 13:10:47.801083,2.74963,2.748,53
1,2004-02-28 13:12:49.099594,2.74963,2.7482,52
1,2004-02-28 13:13:46.915456,2.74963,2.7482,53
1,2004-02-28 13:14:18.228066,2.74963,2.7482,53
1,2004-02-28 13:15:48.141252,2.74963,2.7484,53
1,2004-02-28 13:16:18.962017,2.74963,2.7484,53
1,2004-02-28 13:16:50.039579,2.76242,2.7487,53
1,2004-02-28 13:17:18.318482,2.74963,2.7487,54
1,2004-02-28 13:18:17.994889,2.74963,2.7487,55
1,2004-02-28 13:18:49.681304,2.74963,2.7487,56
1,2004-02-28 13:19:18.745950,2.74963,2.7487,57
1,2004-02-28 13:19:48.145983,2.73696,2.7485,57
1,2004-02-28 13:20:18.956549,2.76242,2.7488,58
1,2004-02-28 13:20:47.368492,2.74963,2.7488,59
1,2004-02-28 13:21:18.445086,2.74963,2.7488,59
1,2004-02-28 13:21:48.098857,2.74963,2.7488,60
1,2004-02-28 13:22:47.653378,2.73696,2.7486,60
1,2004-02-28 13:24:19.150118,2.74963,2.7488,59
1,2004-02-28 13:24:47.446500,2.74963,2.7488,60
1,2004-02-28 13:25:17.809995,2.74963,2.7488,61
1,2004-02-28 13:25:49.101688,2.74963,2.7488,61
1,2004-02-28 13:26:17.825927,2.74963,2.7488,62
1,2004-02-28 13:27:17.476790,2.74963,2.7488,62
1,2004-02-28 13:28:17.322555,2.74963,2.7488,61
1,2004-02-28 13:28:49.521550,2.74963,2.7488,61
1,2004-02-28 13:29:19.278880,2.74963,2.7488,61
1,2004-02-28 13:31:47.272428,2.74963,2.749,61
1,2004-02-28 13:32:17.463683,2.74963,2.749,62
1,2004-02-28 13:32:47.768574,2.74963,2.749,62
1,2004-02-28 13:33:47.295749,2.74963,2.749,62
1,2004-02-28 13:34:17.708308,2.73696,2.7488,62
1,2004-02-28 13:39:49.401393,2.74963,2.7489,55
1,2004-02-28 13:40:18.774126,2.74963,2.749,56
1,2004-02-28 13:41:17.662331,2.74963,2.7489,55
1,2004-02-28 13:41:48.124522,2.74963,2.7489,55
1,2004-02-28 13:42:17.495419,2.74963,2.749,56
1,2004-02-28 13:43:19.087624,2.74963,2.749,56
1,2004-02-28 13:43:49.742955,2.74963,2.749,56
1,2004-02-28 13:44:17.704107,2.74963,2.749,57
1,2004-02-28 13:45:47.976797,2.74963,2.7492,57
1,2004-02-28 13:47:17.675464,2.74963,2.7492,55
1,2004-02-28 13:49:17.293946,2.74963,2.7492,55
1,2004-02-28 13:49:47.364512,2.74963,2.7492,55
1,2004-02-28 13:51:47.658308,2.74963,2.7491,52
1,2004-02-28 13:52:47.520914,2.74963,2.7492,53
1,2004-02-28 13:55:17.285989,2.74963,2.7492,53
1,2004-02-28 13:56:17.544607,2.74963,2.7492,53
1,2004-02-28 13:59:18.476483,2.74963,2.7491,52
1,2004-02-28 13:59:47.631703,2.74963,2.7492,53
1,2004-02-28 14:02:17.296054,2.74963,2.7492,53
1,2004-02-28 14:02:48.045823,2.74963,2.7494,53
1,2004-02-28 14:03:48.095243,2.74963,2.7494,54
1,2004-02-28 14:04:18.436390,2.74963,2.7494,55
1,2004-02-28 14:05:48.786357,2.74963,2.7494,55
1,2004-02-28 14:06:48.255948,2.74963,2.7494,55
1,2004-02-28 14:07:17.236393,2.74963,2.7494,56
1,2004-02-28 14:10:47.331937,2.74963,2.7494,57
1,2004-02-28 14:12:49.680555,2.74963,2.7494,56
1,2004-02-28 14:13:20.502403,2.74963,2.7494,57
1,2004-02-28 14:18:48.392923,2.74963,2.7491,51
1,2004-02-28 14:19:18.265177,2.74963,2.7491,51
1,2004-02-28 14:20:20.842466,2.73696,2.7489,49
1,2004-02-28 14:20:47.847215,2.73696,2.7486,49
1,2004-02-28 14:21:49.506635,2.74963,2.7486,48
1,2004-02-28 14:22:49.624848,2.74963,2.7488,48
1,2004-02-28 14:24:47.977595,2.74963,2.7488,47
1,2004-02-28 14:25:18.070342,2.73696,2.7486,47
1,2004-02-28 14:26:49.346819,2.74963,2.7485,46
1,2004-02-28 14:28:18.414007,2.73696,2.7482,45
1,2004-02-28 14:28:47.730852,2.73696,2.748,46
1,2004-02-28 14:29:47.363483,2.74963,2.7479,45
1,2004-02-28 14:30:19.573199,2.74963,2.748,46
1,2004-02-28 14:30:48.864487,2.73696,2.7477,47
1,2004-02-28 14:33:18.115027,2.73696,2.7474,45
1,2004-02-28 14:34:18.152135,2.73696,2.7473,44
1,2004-02-28 14:35:19.121902,2.73696,2.7471,45
1,2004-02-28 14:36:19.346288,2.73696,2.7469,46
1,2004-02-28 14:36:48.481146,2.74963,2.7469,47
1,2004-02-28 14:37:49.191995,2.73696,2.7467,48
1,2004-02-28 14:38:17.571489,2.74963,2.7468,49
1,2004-02-28 14:39:19.908130,2.73696,2.7466,50
1,2004-02-28 14:39:47.415790,2.73696,2.7464,51
1,2004-02-28 14:40:17.566229,2.74963,2.7464,51
1,2004-02-28 14:40:49.013276,2.73696,2.7462,51
1,2004-02-28 14:41:17.969204,2.73696,2.7459,51
1,2004-02-28 14:41:48.012547,2.73696,2.7457,52
1,2004-02-28 14:42:48.884660,2.74963,2.7457,51
1,2004-02-28 14:43:19.740684,2.73696,2.7454,51
1,2004-02-28 14:43:47.929340,2.73696,2.7452,52
1,2004-02-28 14:44:50.239516,2.73696,2.7449,51
1,2004-02-28 14:45:18.208504,2.73696,2.7448,52
1,2004-02-28 14:47:18.581548,2.73696,2.7444,51
1,2004-02-28 14:48:19.970948,2.73696,2.7443,52
1,2004-02-28 14:51:19.080294,2.73696,2.7439,51
1,2004-02-28 14:51:48.340993,2.73696,2.7437,51
1,2004-02-28 14:53:17.649741,2.74963,2.7437,51
1,2004-02-28 14:53:49.592206,2.73696,2.7435,52
1,2004-02-28 14:54:48.925487,2.73696,2.7434,53
1,2004-02-28 14:55:19.171047,2.73696,2.7432,53
1,2004-02-28 14:55:47.613088,2.73696,2.7431,54
1,2004-02-28 14:56:18.347380,2.73696,2.7428,54
1,2004-02-28 14:56:48.296174,2.73696,2.7427,55
1,2004-02-28 14:58:49.151181,2.73696,2.7426,56
1,2004-02-28 14:59:17.497576,2.73696,2.7425,57
1,2004-02-28 14:59:47.595348,2.73696,2.7423,57
1,2004-02-28 15:00:18.191009,2.73696,2.7421,57
1,2004-02-28 15:01:19.475878,2.73696,2.742,58
1,2004-02-28 15:01:48.488509,2.73696,2.7419,59
1,2004-02-28 15:02:21.049692,2.7244,2.7415,59
1,2004-02-28 15:02:48.410569,2.73696,2.7413,59
1,2004-02-28 15:03:48.384735,2.73696,2.741,59
1,2004-02-28 15:04:48.998336,2.73696,2.7408,59
1,2004-02-28 15:05:19.520257,2.73696,2.7408,60
1,2004-02-28 15:05:48.236688,2.73696,2.7407,61
1,2004-02-28 15:06:20.304689,2.73696,2.7405,61
1,2004-02-28 15:06:50.308954,2.73696,2.7403,61
1,2004-02-28 15:07:19.471923,2.73696,2.7401,61
1,2004-02-28 15:07:47.571144,2.74963,2.7402,62
1,2004-02-28 15:08:18.301861,2.73696,2.7402,63
1,2004-02-28 15:08:47.937993,2.73696,2.7401,64
1,2004-02-28 15:09:18.253905,2.74963,2.7403,65
1,2004-02-28 15:09:48.464493,2.74963,2.7404,66
1,2004-02-28 15:10:47.503886,2.73696,2.7402,66
1,2004-02-28 15:11:17.341681,2.73696,2.7402,67
1,2004-02-28 15:11:48.329035,2.73696,2.7401,68
1,2004-02-28 15:13:49.543177,2.73696,2.7398,67
1,2004-02-28 15:14:48.473644,2.73696,2.7398,68
1,2004-02-28 15:15:18.136275,2.7244,2.7395,69
1,2004-02-28 15:17:18.140305,2.73696,2.7395,70
1,2004-02-28 15:17:47.583217,2.74963,2.7396,71
1,2004-02-28 15:18:18.812424,2.73696,2.7396,72
1,2004-02-28 15:18:47.403336,2.73696,2.7396,73
1,2004-02-28 15:19:17.549416,2.73696,2.7394,73
1,2004-02-28 15:20:19.763027,2.73696,2.7392,73
1,2004-02-28 15:20:48.542063,2.73696,2.7393,72
1,2004-02-28 15:23:49.399620,2.7244,2.7387,71
1,2004-02-28 15:24:18.914726,2.73696,2.7387,72
1,2004-02-28 15:24:50.615787,2.73696,2.7385,72
1,2004-02-28 15:25:17.796698,2.73696,2.7385,73
1,2004-02-28 15:25:47.412139,2.73696,2.7385,73
1,2004-02-28 15:27:17.386035,2.73696,2.7384,73
1,2004-02-28 15:28:19.710020,2.7244,2.7382,73
1,2004-02-28 15:28:47.407120,2.73696,2.7382,74
1,2004-02-28 15:29:49.407894,2.73696,2.738,73
1,2004-02-28 15:30:18.268994,2.73696,2.738,74
1,2004-02-28 15:30:48.628080,2.73696,2.7378,74
1,2004-02-28 15:31:17.394495,2.7244,2.7377,74
1,2004-02-28 15:31:49.130063,2.73696,2.7376,75
1,2004-02-28 15:32:17.671160,2.73696,2.7376,76
1,2004-02-28 15:33:48.609457,2.73696,2.7376,76
1,2004-02-28 15:34:19.135242,2.7244,2.7375,76
1,2004-02-28 15:34:47.671201,2.7244,2.7373,77
1,2004-02-28 15:35:17.680166,2.7244,2.7371,78
1,2004-02-28 15:36:48.496811,2.7244,2.7368,76
1,2004-02-28 15:37:49.144286,2.73696,2.7368,77
1,2004-02-28 15:38:19.643415,2.73696,2.7366,76
1,2004-02-28 15:38:49.657625,2.73696,2.7366,77
1,2004-02-28 15:39:19.224505,2.73696,2.7366,78
1,2004-02-28 15:41:20.734934,2.7244,2.7363,74
1,2004-02-28 15:42:47.613951,2.73696,2.7363,74
1,2004-02-28 15:43:50.454828,2.73696,2.7361,72
1,2004-02-28 15:44:17.465709,2.73696,2.7361,73
1,2004-02-28 15:45:19.881649,2.73696,2.7361,72
1,2004-02-28 15:46:20.286411,2.73696,2.7361,73
1,2004-02-28 15:47:49.942905,2.7244,2.7359,73
1,2004-02-28 15:48:18.888533,2.73696,2.7359,74
1,2004-02-28 15:48:48.748316,2.7244,2.7358,74
1,2004-02-28 15:49:19.525961,2.73696,2.7358,75
1,2004-02-28 15:49:48.507085,2.7244,2.7356,76
1,2004-02-28 15:50:19.250005,2.73696,2.7357,77
1,2004-02-28 15:50:48.637422,2.73696,2.7357,78
1,2004-02-28 15:51:18.360034,2.74963,2.7359,79
1,2004-02-28 15:51:49.696673,2.73696,2.7358,78
1,2004-02-28 15:52:47.457925,2.7244,2.7357,79
1,2004-02-28 15:53:20.519378,2.73696,2.7355,79
1,2004-02-28 15:53:49.679642,2.7244,2.7354,79
1,2004-02-28 15:54:19.836324,2.7244,2.7352,80
1,2004-02-28 15:54:49.840676,2.73696,2.7352,80
1,2004-02-28 15:56:48.711323,2.73696,2.7352,77
1,2004-02-28 15:57:49.283390,2.7244,2.735,78
1,2004-02-28 16:01:48.673673,2.7244,2.7347,73
1,2004-02-28 16:02:18.857687,2.73696,2.7348,74
1,2004-02-28 16:03:18.887186,2.73696,2.7349,73
1,2004-02-28 16:04:17.747050,2.73696,2.7349,73
1,2004-02-28 16:04:51.157783,2.73696,2.7349,73
1,2004-02-28 16:05:17.770822,2.73696,2.7349,74
1,2004-02-28 16:05:47.703516,2.73696,2.7349,74
1,2004-02-28 16:06:48.221906,2.7244,2.7347,73
1,2004-02-28 16:07:18.304832,2.7244,2.7346,73
1,2004-02-28 16:07:49.128084,2.7244,2.7342,72
1,2004-02-28 16:08:50.116006,2.7244,2.734,71
1,2004-02-28 16:11:50.807529,2.7244,2.7332,67
1,2004-02-28 16:12:19.905902,2.7244,2.7331,68
1,2004-02-28 16:13:18.290745,2.7244,2.733,69
1,2004-02-28 16:13:47.533705,2.73696,2.733,70
1,2004-02-28 16:14:19.769989,2.73696,2.733,70
1,2004-02-28 16:15:48.298253,2.7244,2.733,69
1,2004-02-28 16:16:19.368306,2.73696,2.733,70
1,2004-02-28 16:16:47.399162,2.7244,2.7329,71
1,2004-02-28 16:17:47.674331,2.7244,2.7325,70
1,2004-02-28 16:18:17.765367,2.7244,2.7324,71
1,2004-02-28 16:19:49.938553,2.7244,2.732,69
1,2004-02-28 16:21:17.751609,2.7244,2.7318,68
1,2004-02-28 16:22:18.184215,2.7244,2.7317,69
1,2004-02-28 16:22:48.196463,2.7244,2.7316,70
1,2004-02-28 16:24:18.116837,2.7244,2.7316,70
1,2004-02-28 16:24:48.107261,2.7244,2.7314,70
1,2004-02-28 16:25:17.575656,2.7244,2.7312,70
1,2004-02-28 16:25:48.399416,2.7244,2.731,69
1,2004-02-28 16:26:19.027242,2.7244,2.7309,70
1,2004-02-28 16:26:48.602880,2.7244,2.7308,71
1,2004-02-28 16:27:47.729787,2.7244,2.7306,71
1,2004-02-28 16:28:47.525934,2.7244,2.7305,70
1,2004-02-28 16:29:18.079653,2.7244,2.7304,71
1,2004-02-28 16:30:48.871124,2.7244,2.73,69
1,2004-02-28 16:31:50.013178,2.7244,2.7299,68
1,2004-02-28 16:32:19.724142,2.71196,2.7296,68
1,2004-02-28 16:32:50.348172,2.7244,2.7295,69
1,2004-02-28 16:33:49.672462,2.7244,2.7293,69
1,2004-02-28 16:34:20.983838,2.7244,2.7293,69
1,2004-02-28 16:35:18.748445,2.7244,2.7294,68
1,2004-02-28 16:35:48.841330,2.7244,2.7293,69
1,2004-02-28 16:36:18.197926,2.7244,2.7292,70
1,2004-02-28 16:36:50.295120,2.73696,2.7294,70
1,2004-02-28 16:37:21.122422,2.7244,2.7294,71
1,2004-02-28 16:39:20.018701,2.7244,2.7288,68
1,2004-02-28 16:39:51.161606,2.71196,2.7286,69
1,2004-02-28 16:40:50.432770,2.7244,2.7285,70
1,2004-02-28 16:41:47.650494,2.7244,2.7285,70
1,2004-02-28 16:42:18.811679,2.7244,2.7285,71
1,2004-02-28 16:42:50.595707,2.7244,2.7283,71
1,2004-02-28 16:43:18.336654,2.7244,2.7282,72
1,2004-02-28 16:44:19.744199,2.7244,2.7279,71
1,2004-02-28 16:45:17.761649,2.71196,2.7277,72
1,2004-02-28 16:45:51.181885,2.7244,2.7275,72
1,2004-02-28 16:46:20.752984,2.73696,2.7275,72
1,2004-02-28 16:46:48.883899,2.7244,2.7275,73
1,2004-02-28 16:48:19.093830,2.7244,2.7274,72
1,2004-02-28 16:48:49.661659,2.7244,2.7274,72
1,2004-02-28 16:49:21.683587,2.71196,2.727,72
1,2004-02-28 16:50:19.383064,2.71196,2.7267,71
1,2004-02-28 16:50:47.486391,2.7244,2.7267,72
1,2004-02-28 16:51:49.785890,2.7244,2.726,70
1,2004-02-28 16:52:18.205511,2.7244,2.726,71
1,2004-02-28 16:52:47.481494,2.71196,2.7258,71
1,2004-02-28 16:54:18.432947,2.7244,2.7257,70
1,2004-02-28 16:55:50.263865,2.7244,2.7255,69
1,2004-02-28 16:58:50.908524,2.7244,2.7253,68
1,2004-02-28 16:59:20.579551,2.7244,2.7253,69
1,2004-02-28 16:59:49.150545,2.71196,2.7251,70
1,2004-02-28 17:00:18.490722,2.7244,2.7251,71
1,2004-02-28 17:00:49.040471,2.7244,2.7251,72
1,2004-02-28 17:01:17.748255,2.7244,2.7251,73
1,2004-02-28 17:02:49.698550,2.7244,2.7249,72
1,2004-02-28 17:03:18.274943,2.7244,2.7249,73
1,2004-02-28 17:04:18.889743,2.7244,2.7246,72
1,2004-02-28 17:05:47.611716,2.71196,2.7241,71
1,2004-02-28 17:06:48.379665,2.71196,2.7237,70
1,2004-02-28 17:07:49.186926,2.71196,2.7235,69
1,2004-02-28 17:08:49.143441,2.71196,2.7233,70
1,2004-02-28 17:09:17.749912,2.7244,2.7233,70
1,2004-02-28 17:12:20.078834,2.7244,2.7233,69
1,2004-02-28 17:12:48.174429,2.7244,2.7233,70
1,2004-02-28 17:13:18.882541,2.7244,2.7233,70
1,2004-02-28 17:13:48.889235,2.7244,2.7232,70
1,2004-02-28 17:14:22.294845,2.71196,2.7228,70
1,2004-02-28 17:14:50.826235,2.71196,2.7227,71
1,2004-02-28 17:15:19.316269,2.7244,2.7227,72
1,2004-02-28 17:15:48.183344,2.7244,2.7227,73
1,2004-02-28 17:16:19.591064,2.7244,2.7225,72
1,2004-02-28 17:19:20.008815,2.71196,2.7223,70
1,2004-02-28 17:20:19.257590,2.7244,2.7223,70
1,2004-02-28 17:21:50.175690,2.71196,2.7221,70
1,2004-02-28 17:22:19.939545,2.7244,2.7221,70
1,2004-02-28 17:24:17.990729,2.7244,2.7221,70
1,2004-02-28 17:24:50.473705,2.71196,2.7219,69
1,2004-02-28 17:25:18.253748,2.71196,2.7217,69
1,2004-02-28 17:25:50.128369,2.7244,2.7217,69
1,2004-02-28 17:27:18.751033,2.7244,2.7217,68
1,2004-02-28 17:27:48.633286,2.71196,2.7215,68
1,2004-02-28 17:28:19.454013,2.7244,2.7215,69
1,2004-02-28 17:28:49.162664,2.7244,2.7215,69
1,2004-02-28 17:31:20.332865,2.71196,2.7213,68
1,2004-02-28 17:31:48.103640,2.7244,2.7213,69
1,2004-02-28 17:33:19.264559,2.71196,2.7212,67
1,2004-02-28 17:33:49.030229,2.71196,2.7211,68
1,2004-02-28 17:35:17.735421,2.71196,2.7209,67
1,2004-02-28 17:36:17.767030,2.7244,2.7208,66
1,2004-02-28 17:37:18.827400,2.71196,2.7204,65
1,2004-02-28 17:37:48.799104,2.71196,2.7202,65
1,2004-02-28 17:38:18.205888,2.7244,2.7203,66
1,2004-02-28 17:41:47.631041,2.7244,2.7203,64
1,2004-02-28 17:42:17.880751,2.71196,2.7201,64
1,2004-02-28 17:43:20.699773,2.71196,2.7198,62
1,2004-02-28 17:46:17.704498,2.71196,2.7196,60
1,2004-02-28 17:47:18.426987,2.71196,2.7191,59
1,2004-02-28 17:48:48.181863,2.71196,2.7189,59
1,2004-02-28 17:49:18.195177,2.71196,2.7187,59
1,2004-02-28 17:50:17.684020,2.71196,2.7187,59
1,2004-02-28 17:50:48.317013,2.71196,2.7186,58
1,2004-02-28 17:51:19.039221,2.7244,2.7187,59
1,2004-02-28 17:52:20.218229,2.71196,2.7184,58
1,2004-02-28 17:53:18.000462,2.71196,2.7184,58
1,2004-02-28 17:54:17.924744,2.71196,2.7183,59
1,2004-02-28 17:55:18.936942,2.71196,2.7181,59
1,2004-02-28 17:56:47.934104,2.71196,2.7179,59
1,2004-02-28 17:57:20.362420,2.71196,2.7178,60
1,2004-02-28 17:58:48.258484,2.71196,2.7177,61
1,2004-02-28 17:59:48.895309,2.71196,2.7174,60
1,2004-02-28 18:00:20.158245,2.69964,2.717,59
1,2004-02-28 18:00:50.375646,2.71196,2.7168,59
1,2004-02-28 18:01:48.337820,2.69964,2.7164,59
1,2004-02-28 18:03:18.694245,2.69964,2.7158,58
1,2004-02-28 18:03:48.911648,2.71196,2.7158,59
1,2004-02-28 18:04:18.262752,2.69964,2.7155,60
1,2004-02-28 18:04:49.886584,2.71196,2.7153,60
1,2004-02-28 18:05:19.766726,2.71196,2.7152,61
1,2004-02-28 18:06:18.357449,2.71196,2.7152,61
1,2004-02-28 18:07:20.644054,2.71196,2.7152,61
1,2004-02-28 18:08:19.753445,2.71196,2.7152,61
1,2004-02-28 18:08:48.709201,2.69964,2.715,62
1,2004-02-28 18:09:19.723013,2.69964,2.7146,61
1,2004-02-28 18:09:49.974032,2.7244,2.7148,62
1,2004-02-28 18:10:17.760093,2.71196,2.7147,63
1,2004-02-28 18:11:18.069068,2.71196,2.7147,64
1,2004-02-28 18:11:51.010220,2.71196,2.7147,65
1,2004-02-28 18:12:48.283236,2.71196,2.7143,64
1,2004-02-28 18:13:48.627605,2.71196,2.7141,64
1,2004-02-28 18:14:49.327188,2.71196,2.7139,63
1,2004-02-28 18:15:47.744356,2.69964,2.7136,62
1,2004-02-28 18:16:20.150337,2.69964,2.713,61
1,2004-02-28 18:16:47.700166,2.71196,2.713,62
1,2004-02-28 18:17:50.465622,2.71196,2.713,63
1,2004-02-28 18:18:19.493985,2.69964,2.7128,64
1,2004-02-28 18:18:50.826717,2.71196,2.7127,65
1,2004-02-28 18:19:21.135441,2.71196,2.7127,65
1,2004-02-28 18:19:48.953485,2.71196,2.7127,66
1,2004-02-28 18:20:47.980204,2.69964,2.7124,66
1,2004-02-28 18:21:48.029284,2.71196,2.7123,67
1,2004-02-28 18:22:48.225130,2.69964,2.712,66
1,2004-02-28 18:24:49.719957,2.69964,2.7116,66
1,2004-02-28 18:25:20.125855,2.71196,2.7116,65
1,2004-02-28 18:25:49.166961,2.71196,2.7116,66
1,2004-02-28 18:26:21.207957,2.69964,2.7112,66
1,2004-02-28 18:26:49.908939,2.71196,2.7112,67
1,2004-02-28 18:30:48.795919,2.71196,2.7106,64
1,2004-02-28 18:31:20.320088,2.71196,2.7106,65
1,2004-02-28 18:31:49.016709,2.71196,2.7104,64
1,2004-02-28 18:32:21.713338,2.71196,2.7105,65
1,2004-02-28 18:32:48.811210,2.69964,2.7103,66
1,2004-02-28 18:33:18.555920,2.71196,2.7103,67
1,2004-02-28 18:33:49.939991,2.71196,2.7103,66
1,2004-02-28 18:35:19.126373,2.71196,2.7103,66
1,2004-02-28 18:35:49.941214,2.69964,2.7101,67
1,2004-02-28 18:36:49.901002,2.71196,2.7099,67
1,2004-02-28 18:37:50.741557,2.71196,2.7099,66
1,2004-02-28 18:39:18.864539,2.71196,2.7097,66
1,2004-02-28 18:39:48.406033,2.71196,2.7098,67
1,2004-02-28 18:40:49.771369,2.69964,2.7096,68
1,2004-02-28 18:41:19.058644,2.71196,2.7096,69
1,2004-02-28 18:41:50.779176,2.71196,2.7095,69
1,2004-02-28 18:42:49.531746,2.71196,2.7095,69
1,2004-02-28 18:43:20.631459,2.71196,2.7095,70
1,2004-02-28 18:43:50.933827,2.71196,2.7095,70
1,2004-02-28 18:44:48.545802,2.71196,2.7095,71
1,2004-02-28 18:45:48.148458,2.71196,2.7096,72
1,2004-02-28 18:46:18.390096,2.69964,2.7094,72
